SessionID,CustomerID,SessionDate,PageViews,BounceRate,TimeOnSite_Min
1882,2521,2022-07-09,8,0.84,12.24
1883,455,2022-12-19,8,0.47,6.7
1884,1625,2022-05-29,4,0.59,10.1
1885,1777,2022-02-24,2,0.66,6.71
1886,1515,2021-10-07,10,0.14,6.04
1887,514,2022-06-18,5,0.16,6.78
1888,2264,2022-03-04,5,0.62,14.41
1889,1900,2021-08-23,7,0.85,4.41
1890,1536,2020-06-23,8,0.69,12.66
1891,3973,2022-09-18,2,0.82,8.1
1892,3743,2022-08-06,4,0.37,7.34
1893,3325,2020-05-20,9,0.39,2.93
1894,1149,2023-01-28,5,0.87,8.07
1895,1874,2020-10-23,2,0.53,10.54
1896,491,2020-05-24,4,0.45,5.37
1897,1785,2022-04-25,3,0.25,9.67
1898,2722,2021-09-13,1,0.33,4.76
1899,1957,2023-01-25,1,0.25,12.66
1900,2559,2020-10-15,8,0.61,3.18
1901,1804,2020-06-10,9,0.24,5.66
1902,3958,2021-04-27,9,0.54,2.0
1903,3774,2021-12-13,2,0.68,14.48
1904,3297,2022-09-27,7,0.27,3.27
1905,1536,2020-06-13,1,0.28,12.09
1906,1148,2022-03-20,5,0.27,4.58
1907,3297,2021-06-21,7,0.59,12.51
1908,1686,2021-02-18,9,0.68,5.46
1909,236,2022-09-20,1,0.52,11.87
1910,620,2020-05-03,10,0.76,7.48
1911,1731,2022-12-10,8,0.78,11.45
1912,157,2021-12-11,10,0.73,10.5
1913,1711,2021-05-09,3,0.6,1.45
1914,3507,2022-07-07,6,0.57,3.54
1915,1507,2021-04-26,2,0.81,6.65
1916,2497,2022-04-16,6,0.39,7.65
1917,3322,2022-05-09,7,0.27,3.08
1918,799,2021-01-21,1,0.65,10.33
1919,1935,2022-11-10,6,0.42,13.2
1920,2870,2020-12-17,6,0.48,8.33
1921,3992,2020-06-04,2,0.14,6.67
1922,1002,2020-11-18,7,0.84,12.59
1923,2213,2021-07-07,2,0.63,3.71
1924,607,2022-12-04,8,0.4,1.29
1925,949,2021-05-02,5,0.33,6.24
1926,3086,2021-05-23,8,0.66,2.28
1927,3015,2020-04-21,5,0.27,11.63
1928,1648,2023-02-24,10,0.88,5.59
1929,1259,2022-04-13,6,0.31,11.99
1930,598,2021-04-01,9,0.25,11.85
1931,1888,2022-12-14,7,0.12,3.72
1932,3508,2020-09-05,9,0.23,9.82
1933,1229,2022-09-09,10,0.86,9.24
1934,1202,2022-04-22,1,0.54,11.94
1935,1800,2020-08-04,9,0.47,5.48
1936,372,2022-07-21,1,0.33,5.05
1937,3213,2023-01-09,4,0.44,4.12
1938,2004,2022-11-26,9,0.46,5.67
1939,847,2023-02-09,7,0.2,8.89
1940,1468,2020-04-01,8,0.59,13.12
1941,3902,2020-10-05,10,0.27,1.31
1942,2063,2020-07-14,5,0.27,14.15
1943,2024,2021-01-06,2,0.73,4.85
1944,2201,2020-06-29,6,0.77,9.49
1945,2748,2021-01-30,1,0.84,7.66
1946,2271,2021-12-09,7,0.41,12.93
1947,2546,2022-04-29,8,0.2,4.49
1948,1480,2021-01-05,4,0.85,5.88
1949,196,2022-11-05,4,0.45,2.03
1950,2108,2023-02-23,2,0.87,1.74
1951,477,2023-01-04,4,0.42,7.38
1952,222,2020-07-21,8,0.58,12.26
1953,3649,2021-12-05,3,0.68,2.86
1954,2425,2022-11-17,7,0.48,7.55
1955,1363,2022-12-05,7,0.48,5.6
1956,3685,2021-04-28,10,0.89,12.33
1957,3333,2020-10-12,10,0.34,4.7
1958,3710,2022-02-03,3,0.53,9.74
1959,3235,2020-08-07,5,0.26,13.96
1960,3954,2022-12-19,3,0.4,9.23
1961,3302,2021-12-01,10,0.32,2.7
1962,3639,2022-01-05,7,0.49,11.73
1963,672,2023-01-24,7,0.77,9.46
1964,3986,2022-01-13,7,0.58,1.11
1965,1051,2021-06-01,9,0.44,8.91
1966,551,2022-04-21,5,0.2,10.7
1967,700,2020-07-12,10,0.13,11.15
1968,326,2020-05-16,5,0.59,10.62
1969,2428,2022-04-30,5,0.47,3.61
1970,2138,2023-03-15,8,0.21,5.2
1971,317,2022-09-08,3,0.48,6.77
1972,1821,2021-03-08,10,0.37,7.44
1973,1785,2021-09-21,9,0.48,13.67
1974,323,2021-01-10,6,0.88,13.21
1975,2722,2022-02-18,10,0.2,4.54
1976,3622,2021-09-13,4,0.46,3.36
1977,58,2022-01-13,1,0.28,6.79
1978,3194,2021-10-22,10,0.65,10.46
1979,3353,2020-10-27,9,0.62,6.21
1980,2110,2023-03-25,8,0.47,13.47
1981,435,2020-05-09,6,0.12,3.68
1982,2411,2022-07-24,4,0.77,9.41
1983,72,2021-04-21,6,0.41,14.28
1984,1732,2020-09-13,8,0.65,5.26
1985,1756,2023-02-28,4,0.17,14.75
1986,3249,2021-01-25,2,0.52,3.54
1987,250,2020-04-18,8,0.69,12.91
1988,103,2023-01-07,2,0.42,4.25
1989,1932,2020-04-09,9,0.41,12.08
1990,1935,2020-07-26,4,0.11,3.77
1991,592,2021-11-22,3,0.34,12.47
1992,1442,2020-08-03,7,0.34,9.54
1993,715,2022-12-14,7,0.39,12.55
1994,2871,2022-06-25,8,0.46,11.89
1995,798,2021-03-10,7,0.34,14.49
1996,3429,2021-01-03,5,0.87,10.1
1997,3212,2020-08-19,2,0.21,10.14
1998,1779,2021-08-27,3,0.14,8.57
1999,3239,2020-12-02,2,0.66,13.1
2000,981,2022-09-01,4,0.82,13.85
2001,2608,2020-06-12,9,0.11,1.33
2002,1812,2020-07-02,3,0.76,5.97
2003,1651,2022-05-05,6,0.12,9.86
2004,3041,2021-07-03,9,0.44,6.86
2005,3351,2020-07-17,1,0.84,9.42
2006,546,2021-11-17,4,0.17,13.69
2007,2593,2021-11-08,5,0.11,4.81
2008,3662,2023-03-17,6,0.61,5.58
2009,273,2021-05-22,3,0.47,8.24
2010,3693,2021-02-22,3,0.48,12.4
2011,1143,2020-05-29,4,0.74,4.17
2012,105,2022-08-03,7,0.85,9.62
2013,2119,2021-11-08,1,0.17,4.75
2014,941,2020-05-08,8,0.41,6.29
2015,462,2021-07-06,3,0.81,12.78
2016,3972,2020-11-17,1,0.69,4.94
2017,2759,2022-08-13,4,0.16,5.3
2018,1191,2023-01-26,4,0.63,9.94
2019,3781,2021-04-01,3,0.27,9.88
2020,1978,2020-08-28,6,0.66,13.56
2021,2196,2021-12-09,7,0.7,2.78
2022,2881,2022-05-03,4,0.71,8.58
2023,190,2020-11-04,8,0.64,7.1
2024,956,2021-02-24,1,0.16,9.43
2025,3434,2020-10-21,10,0.24,14.8
2026,1469,2021-07-12,2,0.81,10.52
2027,2983,2021-11-15,4,0.37,12.41
2028,3129,2021-04-27,3,0.37,11.01
2029,542,2021-06-11,3,0.76,8.46
2030,1437,2022-04-07,1,0.5,14.86
2031,2874,2020-09-27,4,0.73,14.99
2032,2531,2020-05-30,8,0.74,12.86
2033,722,2021-11-13,5,0.72,7.48
2034,1949,2020-06-14,10,0.17,13.17
2035,3735,2021-12-03,1,0.4,13.28
2036,899,2020-07-05,5,0.14,5.84
2037,402,2022-01-29,5,0.43,5.92
2038,2921,2022-03-07,1,0.42,1.32
2039,883,2022-12-27,2,0.18,14.26
2040,88,2021-04-04,10,0.46,9.95
2041,835,2022-05-04,6,0.29,1.01
2042,2297,2022-03-05,6,0.53,6.3
2043,128,2022-06-30,10,0.73,4.8
2044,2386,2022-07-05,9,0.11,5.49
2045,1402,2022-11-17,1,0.57,3.31
2046,1558,2020-12-12,2,0.56,14.08
2047,2602,2020-07-22,8,0.55,4.4
2048,636,2021-05-03,4,0.57,12.89
2049,1643,2020-10-07,5,0.61,11.69
2050,3128,2022-07-24,3,0.7,3.23
2051,2611,2020-10-01,3,0.12,5.63
2052,1455,2020-06-01,6,0.67,14.15
2053,372,2020-07-03,3,0.81,5.22
2054,2022,2022-03-15,6,0.41,5.83
2055,2230,2020-12-07,9,0.65,12.68
2056,3723,2022-11-01,10,0.29,9.13
2057,2045,2020-05-10,4,0.16,9.1
2058,926,2022-05-23,2,0.88,8.06
2059,1951,2023-01-22,8,0.54,8.43
2060,2576,2021-05-05,9,0.85,1.21
2061,2821,2022-04-02,6,0.49,11.16
2062,1649,2022-11-21,4,0.58,8.26
2063,166,2022-07-08,2,0.55,8.87
2064,547,2020-06-12,10,0.79,10.53
2065,945,2020-09-10,7,0.7,9.89
2066,3209,2023-01-13,8,0.7,5.78
2067,424,2020-08-26,3,0.64,10.5
2068,1908,2022-03-10,8,0.1,3.93
2069,2590,2020-07-04,8,0.18,8.48
2070,2987,2021-09-18,8,0.39,7.33
2071,716,2021-11-28,1,0.74,8.73
2072,1846,2021-05-27,3,0.13,5.78
2073,3383,2022-03-24,1,0.3,12.1
2074,1379,2022-12-17,1,0.81,14.73
2075,2781,2023-02-18,10,0.12,6.58
2076,463,2022-01-26,9,0.3,14.94
2077,412,2021-08-28,10,0.23,3.09
2078,353,2022-07-17,5,0.11,7.69
2079,1152,2022-12-05,10,0.49,13.72
2080,934,2021-10-28,1,0.2,3.53
2081,1015,2022-03-08,7,0.49,3.52
2082,3512,2021-10-19,7,0.59,9.82
2083,997,2022-02-28,7,0.17,9.94
2084,3060,2022-10-08,7,0.63,4.84
2085,1032,2020-05-04,1,0.49,9.02
2086,2639,2021-03-16,3,0.45,6.88
2087,3673,2021-03-16,1,0.53,2.49
2088,2123,2021-12-10,1,0.62,2.05
2089,2527,2022-12-03,2,0.61,8.35
2090,3197,2022-03-18,2,0.36,14.85
2091,841,2021-08-11,1,0.77,7.89
2092,2405,2022-12-10,7,0.8,10.96
2093,3011,2022-10-03,4,0.86,8.7
2094,3758,2021-06-09,5,0.22,13.0
2095,549,2022-04-30,2,0.42,2.96
2096,350,2022-10-25,5,0.41,11.35
2097,2748,2020-08-08,8,0.19,6.33
2098,194,2020-05-03,1,0.44,14.43
2099,2395,2022-09-23,8,0.83,8.4
2100,3962,2022-11-17,3,0.16,2.71
2101,1126,2022-11-18,1,0.15,3.25
2102,2583,2022-09-25,1,0.5,4.6
2103,1912,2022-11-29,9,0.68,11.17
2104,279,2021-03-04,8,0.15,5.83
2105,1686,2022-04-21,5,0.47,13.18
2106,1763,2022-07-02,6,0.53,6.19
2107,1526,2021-06-13,8,0.57,13.41
2108,820,2022-07-18,7,0.6,13.19
2109,1798,2021-12-16,10,0.7,13.9
2110,3386,2021-08-02,10,0.88,12.67
2111,1177,2020-12-09,10,0.71,11.03
2112,3514,2021-03-04,4,0.69,14.18
2113,2747,2020-06-06,5,0.53,12.94
2114,266,2022-07-15,3,0.27,1.6
2115,1995,2020-04-07,5,0.35,4.0
2116,1456,2021-06-23,4,0.12,9.57
2117,782,2021-08-04,3,0.12,7.48
2118,979,2021-02-27,1,0.12,6.5
2119,1404,2021-01-26,6,0.37,7.25
2120,3059,2021-05-16,10,0.45,5.07
2121,1142,2021-02-24,7,0.27,2.95
2122,1323,2020-05-09,2,0.48,12.46
2123,3266,2021-05-15,1,0.25,12.33
2124,2292,2022-11-07,3,0.17,12.22
2125,1091,2022-07-25,7,0.87,10.59
2126,298,2020-12-27,9,0.71,1.74
2127,2707,2020-05-11,9,0.85,12.8
2128,1938,2022-03-21,9,0.81,8.22
2129,3521,2020-05-21,2,0.19,11.8
2130,1254,2020-04-04,1,0.34,10.83
2131,2647,2020-05-07,1,0.42,5.46
2132,1382,2020-11-26,8,0.2,2.4
2133,116,2021-12-01,2,0.66,8.23
2134,1961,2022-03-29,10,0.52,2.33
2135,171,2021-09-25,7,0.82,14.64
2136,1666,2021-09-07,3,0.17,3.13
2137,1332,2021-05-12,8,0.26,10.15
2138,1386,2022-02-23,2,0.11,11.71
2139,3570,2021-09-22,9,0.43,10.03
2140,1195,2021-02-09,7,0.89,12.64
2141,2906,2022-11-14,5,0.48,4.29
2142,1407,2022-02-04,5,0.44,8.97
2143,2066,2021-06-26,8,0.33,3.6
2144,3868,2020-08-17,6,0.47,13.96
2145,2242,2022-01-20,10,0.77,9.96
2146,762,2021-02-22,8,0.75,4.1
2147,1781,2022-07-01,6,0.17,9.77
2148,3836,2020-11-03,1,0.28,3.26
2149,204,2021-09-13,8,0.69,1.42
2150,3530,2020-08-04,1,0.81,5.94
2151,1888,2020-09-09,8,0.74,12.35
2152,3267,2022-04-02,2,0.6,14.24
2153,2745,2020-11-06,3,0.28,10.11
2154,1916,2022-12-12,8,0.22,11.05
2155,3521,2021-02-09,2,0.66,6.06
2156,786,2020-06-21,6,0.65,9.81
2157,3452,2021-01-24,4,0.74,8.07
2158,2729,2021-09-25,2,0.41,13.94
2159,3225,2022-05-28,1,0.45,8.67
2160,2888,2020-12-11,2,0.36,10.74
2161,1102,2020-08-18,7,0.14,12.6
2162,358,2022-04-08,1,0.88,9.06
2163,188,2020-12-29,6,0.85,9.94
2164,2534,2021-11-25,5,0.84,4.84
2165,3247,2021-03-16,4,0.43,5.5
2166,691,2023-03-01,1,0.65,14.06
2167,2469,2021-04-21,8,0.59,13.87
2168,3305,2020-05-16,5,0.49,5.13
2169,1974,2022-07-25,2,0.66,7.49
2170,480,2020-06-22,2,0.74,7.87
2171,3335,2021-05-07,4,0.12,6.7
2172,928,2022-08-08,5,0.2,9.96
2173,302,2022-12-16,7,0.52,11.21
2174,1826,2022-12-17,8,0.12,11.07
2175,545,2020-04-21,10,0.78,2.46
2176,1952,2022-07-11,9,0.67,1.57
2177,1213,2023-03-11,6,0.31,12.05
2178,1561,2022-06-10,3,0.45,13.68
2179,1117,2022-01-27,2,0.79,3.62
2180,3292,2023-03-16,2,0.2,11.76
2181,2592,2020-08-01,8,0.41,6.63
2182,1363,2020-09-14,1,0.3,2.46
2183,1541,2020-12-15,5,0.31,14.82
2184,436,2021-10-23,6,0.67,12.9
2185,3198,2022-05-21,5,0.42,9.55
2186,3650,2020-05-03,6,0.85,2.61
2187,3130,2021-07-15,3,0.15,6.19
2188,2684,2021-07-18,2,0.3,10.63
2189,3737,2023-03-27,9,0.34,4.65
2190,2761,2021-03-26,1,0.67,12.68
2191,3530,2020-07-03,1,0.38,13.38
2192,2291,2021-12-09,6,0.67,14.37
2193,2784,2021-08-08,7,0.44,8.49
2194,1212,2023-02-23,5,0.19,8.64
2195,321,2022-03-23,2,0.24,7.1
2196,2708,2022-04-22,9,0.72,3.75
2197,1558,2020-10-15,5,0.53,9.92
2198,1146,2020-08-23,5,0.39,5.02
2199,3147,2020-09-03,9,0.19,13.22
2200,349,2020-10-25,6,0.75,5.33
2201,343,2022-02-21,7,0.66,5.94
2202,269,2020-09-14,2,0.75,2.38
2203,3167,2023-03-28,2,0.13,2.4
2204,3226,2021-12-20,4,0.55,10.25
2205,995,2022-06-12,3,0.76,8.09
2206,3036,2020-09-12,6,0.52,4.94
2207,3432,2020-04-02,2,0.21,7.65
2208,167,2022-08-26,8,0.88,10.76
2209,156,2022-07-04,7,0.62,14.94
2210,2313,2020-08-26,10,0.1,9.27
2211,1172,2023-01-20,5,0.32,8.98
2212,3157,2022-03-07,1,0.83,1.03
2213,2691,2022-01-06,1,0.73,14.59
2214,459,2022-01-27,10,0.69,3.33
2215,3547,2021-03-28,7,0.31,2.36
2216,1690,2021-10-23,7,0.36,11.48
2217,688,2020-10-17,3,0.66,4.43
2218,2451,2020-08-11,5,0.36,12.5
2219,1949,2021-09-01,9,0.46,2.81
2220,1144,2020-11-23,3,0.29,13.3
2221,890,2022-01-10,7,0.24,6.8
2222,3813,2022-04-22,9,0.11,9.11
2223,855,2021-02-08,2,0.79,11.76
2224,3749,2023-01-11,1,0.11,4.46
2225,3826,2022-03-03,6,0.84,7.38
2226,2978,2020-09-25,9,0.88,13.11
2227,3721,2020-07-22,3,0.73,10.18
2228,3843,2020-04-20,1,0.83,14.98
2229,123,2022-03-04,8,0.16,14.79
2230,2409,2020-04-11,2,0.82,6.94
2231,3248,2021-12-05,3,0.26,10.91
2232,2805,2022-07-09,7,0.86,6.48
2233,2780,2021-12-29,6,0.32,5.88
2234,577,2022-06-27,10,0.89,1.83
2235,3595,2022-12-28,3,0.46,2.88
2236,1015,2022-02-02,10,0.35,12.5
2237,1918,2021-05-31,9,0.43,5.65
2238,1190,2022-01-12,5,0.57,10.85
2239,1877,2021-07-22,4,0.55,11.8
2240,1408,2020-09-04,8,0.62,4.77
2241,51,2021-06-26,6,0.59,1.74
2242,3145,2022-04-05,4,0.85,6.03
2243,3686,2021-04-01,9,0.38,12.83
2244,3681,2021-09-26,9,0.62,4.68
2245,27,2022-10-30,9,0.75,2.36
2246,2660,2021-07-27,2,0.63,1.37
2247,1412,2022-01-25,9,0.49,3.91
2248,3923,2022-08-02,10,0.43,4.81
2249,3224,2022-09-02,10,0.64,1.8
2250,2170,2021-09-04,5,0.15,7.55
2251,2347,2021-01-23,3,0.62,3.62
2252,3775,2022-12-14,9,0.59,11.23
2253,160,2022-03-26,5,0.36,4.69
2254,1987,2021-06-28,2,0.75,8.87
2255,1597,2021-01-14,2,0.48,3.26
2256,3691,2021-09-15,6,0.73,5.21
2257,531,2020-12-24,5,0.57,1.6
2258,559,2021-08-07,10,0.79,6.89
2259,2165,2022-03-15,9,0.88,5.85
2260,1221,2022-02-20,1,0.88,7.91
2261,2521,2021-11-12,1,0.76,8.8
2262,484,2022-07-16,6,0.47,1.29
2263,432,2022-09-23,8,0.33,3.94
2264,2176,2022-09-02,8,0.36,3.06
2265,3608,2022-12-21,3,0.36,14.92
2266,2363,2023-03-16,7,0.5,10.83
2267,1454,2022-05-04,5,0.44,9.4
2268,3314,2022-04-20,1,0.18,10.72
2269,3579,2021-03-10,2,0.2,3.95
2270,3362,2023-02-22,5,0.66,5.11
2271,1068,2022-09-07,8,0.64,1.07
2272,3057,2021-11-02,2,0.56,1.56
2273,1671,2020-08-16,3,0.35,4.77
2274,697,2021-11-24,1,0.6,6.03
2275,2906,2022-11-30,8,0.82,12.73
2276,1315,2021-11-21,8,0.49,7.41
2277,2623,2020-05-23,1,0.86,8.44
2278,1992,2021-03-15,8,0.21,8.51
2279,1160,2020-12-07,10,0.18,11.98
2280,1035,2023-02-02,1,0.67,12.61
2281,3587,2023-01-07,5,0.61,5.3
2282,3241,2021-04-23,9,0.11,4.7
2283,645,2023-01-15,1,0.64,3.2
2284,2146,2022-04-17,6,0.72,8.89
2285,3028,2020-05-17,8,0.3,14.78
2286,3666,2020-09-03,9,0.72,11.51
2287,1612,2021-05-17,8,0.4,14.41
2288,1489,2023-02-15,6,0.38,5.65
2289,1707,2020-04-27,9,0.36,6.38
2290,3709,2022-11-12,6,0.12,14.39
2291,614,2021-10-01,5,0.89,8.01
2292,2116,2022-12-31,3,0.63,5.34
2293,240,2020-07-05,8,0.19,1.63
2294,3120,2023-02-19,3,0.37,4.66
2295,2173,2022-02-13,6,0.78,4.34
2296,2248,2022-12-30,10,0.51,2.91
2297,2723,2020-07-29,9,0.33,7.37
2298,3391,2021-09-28,2,0.65,5.36
2299,735,2022-12-27,6,0.63,6.4
2300,1308,2020-08-30,8,0.13,9.45
2301,410,2022-11-21,2,0.78,8.32
2302,145,2022-11-04,7,0.62,3.77
2303,1362,2021-11-12,6,0.62,5.88
2304,3414,2023-02-01,5,0.23,9.05
2305,3110,2022-12-07,4,0.3,14.03
2306,2977,2021-03-12,5,0.16,10.35
2307,3290,2020-11-05,8,0.68,2.13
2308,3663,2021-03-14,2,0.67,6.28
2309,2744,2020-06-30,5,0.85,3.71
2310,2924,2023-01-06,5,0.54,14.61
2311,142,2021-07-21,9,0.37,3.17
2312,947,2022-04-28,5,0.28,6.82
2313,1077,2022-05-04,8,0.3,9.46
2314,860,2020-11-21,8,0.41,14.28
2315,3608,2021-09-06,10,0.27,8.08
2316,3639,2022-10-06,7,0.61,2.27
2317,870,2022-01-11,8,0.74,6.36
2318,553,2020-07-26,9,0.64,8.56
2319,3369,2023-03-27,2,0.73,6.8
2320,1125,2020-08-21,3,0.68,13.67
2321,516,2021-10-14,10,0.69,9.96
2322,3111,2022-12-19,6,0.25,1.91
2323,685,2022-12-24,1,0.4,10.76
2324,1892,2022-11-02,5,0.15,13.69
2325,2454,2021-09-18,5,0.84,9.7
2326,2341,2023-03-03,8,0.44,5.49
2327,1167,2023-02-28,2,0.61,6.82
2328,3901,2022-12-04,4,0.13,8.26
2329,3095,2021-03-24,4,0.19,8.28
2330,1055,2021-03-24,6,0.57,5.3
2331,2080,2022-05-25,4,0.71,14.85
2332,477,2021-06-27,10,0.67,3.83
2333,3797,2020-08-21,9,0.14,11.49
2334,2191,2021-12-03,6,0.36,8.0
2335,3169,2020-10-13,7,0.9,12.35
2336,3325,2023-02-26,5,0.72,5.66
2337,2830,2022-09-18,10,0.2,12.5
2338,967,2023-02-26,3,0.5,1.77
2339,3776,2020-04-27,2,0.47,9.88
2340,3578,2022-02-04,3,0.52,2.04
2341,2247,2021-01-13,1,0.72,12.94
2342,704,2022-07-30,4,0.76,4.83
2343,1522,2022-05-31,5,0.64,1.03
2344,1959,2020-08-14,4,0.3,6.13
2345,2912,2021-08-12,2,0.67,9.94
2346,621,2023-03-17,9,0.63,7.93
2347,2195,2021-12-26,6,0.22,6.04
2348,983,2021-12-09,5,0.64,14.39
2349,1029,2020-06-23,6,0.78,2.33
2350,1222,2023-01-23,4,0.63,13.92
2351,268,2021-01-25,1,0.31,11.42
2352,1078,2020-05-12,9,0.39,6.44
2353,3089,2022-09-12,4,0.37,10.17
2354,1423,2022-07-11,3,0.31,13.48
2355,3259,2020-06-30,4,0.14,6.68
2356,772,2021-09-28,2,0.89,9.58
2357,1618,2020-08-09,5,0.39,8.43
2358,1343,2022-12-19,3,0.48,12.84
2359,3277,2022-06-20,4,0.31,8.09
2360,3742,2021-03-01,6,0.44,12.13
2361,1133,2021-05-14,4,0.37,14.3
2362,3832,2021-02-05,4,0.51,9.26
2363,301,2021-05-31,9,0.72,8.79
2364,3080,2022-08-30,10,0.55,7.14
2365,1099,2021-02-13,7,0.56,1.59
2366,2970,2021-12-24,6,0.49,14.43
2367,1432,2021-04-23,9,0.1,9.73
2368,643,2021-08-13,7,0.6,1.01
2369,3656,2022-02-05,1,0.34,7.38
2370,1625,2022-06-29,1,0.18,12.3
2371,307,2020-07-05,6,0.43,12.74
2372,260,2023-03-12,6,0.51,11.71
2373,1756,2022-06-21,7,0.36,14.07
2374,1521,2022-05-15,8,0.79,11.48
2375,2167,2022-02-18,3,0.26,5.05
2376,1807,2022-11-13,5,0.29,1.86
2377,774,2022-12-04,2,0.56,13.14
2378,1357,2021-04-22,10,0.48,12.84
2379,739,2021-06-16,7,0.71,5.76
2380,3909,2022-04-27,2,0.78,14.75
2381,1819,2020-11-12,1,0.88,3.16
2382,718,2021-07-02,2,0.21,3.02
2383,612,2023-03-26,9,0.43,12.99
2384,530,2021-05-10,5,0.1,11.8
2385,2180,2020-08-25,6,0.34,3.04
2386,1129,2023-03-30,3,0.24,4.36
2387,3422,2022-01-20,4,0.65,11.84
2388,1434,2022-03-22,1,0.12,3.67
2389,551,2021-11-24,9,0.85,3.4
2390,2713,2020-11-11,5,0.63,5.66
2391,3262,2020-08-25,8,0.55,11.0
2392,1596,2022-07-13,6,0.28,3.27
2393,894,2022-05-03,7,0.19,14.17
2394,349,2021-06-25,3,0.57,13.52
2395,845,2021-04-11,5,0.43,7.83
2396,4,2020-05-02,5,0.14,11.75
2397,3573,2022-11-15,8,0.47,14.08
2398,3440,2021-12-24,7,0.16,4.85
2399,3412,2021-06-19,4,0.1,7.51
2400,3875,2022-05-17,1,0.41,13.55
2401,3082,2021-07-13,7,0.14,7.79
2402,3714,2020-10-20,2,0.68,5.68
2403,3648,2022-10-24,3,0.44,7.86
2404,1921,2022-12-21,7,0.25,3.04
2405,3999,2021-02-07,10,0.63,9.01
2406,3170,2020-11-04,8,0.26,11.17
2407,3789,2021-11-29,5,0.26,8.03
2408,3262,2022-06-30,5,0.45,9.32
2409,2389,2021-04-03,3,0.89,14.25
2410,203,2021-07-13,4,0.52,12.01
2411,443,2022-06-21,9,0.85,5.56
2412,1581,2022-04-21,4,0.37,14.92
2413,877,2020-05-08,3,0.49,1.38
2414,370,2022-10-26,5,0.84,12.45
2415,3150,2022-12-18,2,0.9,5.19
2416,1030,2020-12-24,5,0.37,3.25
2417,1545,2022-09-24,3,0.3,6.18
2418,2665,2021-09-04,1,0.52,12.54
2419,526,2020-09-09,4,0.56,4.17
2420,2100,2022-01-14,1,0.32,13.72
2421,2059,2023-02-08,4,0.26,14.36
2422,3378,2020-12-19,2,0.38,3.75
2423,1184,2022-08-19,9,0.76,11.18
2424,2477,2022-10-03,4,0.67,7.25
2425,2902,2020-06-02,6,0.73,2.12
2426,1940,2022-08-13,1,0.37,11.67
2427,1834,2021-07-29,5,0.37,7.75
2428,2058,2021-09-24,6,0.15,10.79
2429,1149,2021-05-17,6,0.75,7.68
2430,3612,2022-06-27,3,0.69,10.53
2431,3777,2020-11-26,1,0.49,8.83
2432,1616,2021-11-08,9,0.45,12.39
2433,3266,2020-11-04,5,0.42,7.39
2434,3301,2022-02-10,6,0.23,9.68
2435,3083,2022-04-11,9,0.3,6.13
2436,1018,2021-02-14,6,0.13,9.93
2437,2694,2021-03-13,10,0.21,12.74
2438,1978,2020-09-06,1,0.7,5.66
2439,2577,2021-01-16,6,0.74,9.89
2440,373,2021-09-07,2,0.74,11.44
2441,3948,2022-06-19,6,0.38,6.75
2442,944,2020-08-28,2,0.21,10.24
2443,321,2020-10-20,7,0.82,8.1
2444,2164,2023-02-06,5,0.86,11.35
2445,961,2022-08-19,7,0.34,1.5
2446,251,2022-03-24,7,0.76,3.39
2447,1865,2021-12-03,6,0.71,14.7
2448,89,2021-12-17,1,0.44,4.79
2449,2619,2021-03-13,3,0.88,9.87
2450,3082,2021-05-19,4,0.34,1.82
2451,1633,2020-04-11,8,0.16,3.09
2452,2465,2021-05-03,4,0.74,1.6
2453,1121,2020-09-10,6,0.64,14.1
2454,237,2022-11-24,4,0.62,1.42
2455,3606,2022-02-17,4,0.68,14.27
2456,3656,2021-04-27,3,0.89,3.29
2457,1123,2021-05-11,5,0.57,4.94
2458,212,2022-03-28,8,0.15,7.14
2459,2652,2022-01-21,5,0.33,8.09
2460,2838,2021-09-12,1,0.47,10.23
2461,2854,2021-01-08,8,0.52,11.28
2462,2616,2020-10-18,1,0.19,5.12
2463,2799,2021-07-16,9,0.72,6.21
2464,2798,2021-12-14,5,0.85,2.47
2465,1124,2022-11-05,8,0.35,9.21
2466,3547,2021-12-15,1,0.32,9.18
2467,141,2022-06-11,1,0.45,10.78
2468,418,2021-08-28,5,0.83,3.42
2469,4,2020-09-26,5,0.55,3.91
2470,3851,2022-01-01,5,0.15,4.71
2471,51,2022-10-08,2,0.15,1.56
2472,48,2021-01-02,4,0.16,12.21
2473,3739,2020-07-13,1,0.27,6.1
2474,336,2022-04-11,9,0.46,5.43
2475,3847,2021-10-28,7,0.11,7.03
2476,947,2020-07-22,2,0.31,4.71
2477,1763,2022-03-18,6,0.85,5.65
2478,2836,2020-09-10,10,0.38,4.72
2479,42,2021-04-20,8,0.48,10.59
2480,2542,2021-10-30,6,0.72,8.56
2481,2685,2023-03-05,2,0.87,2.71
2482,3825,2023-01-16,7,0.24,11.15
2483,1593,2020-11-10,5,0.27,6.18
2484,3231,2022-12-04,5,0.19,6.5
2485,2917,2022-08-08,6,0.11,4.57
2486,2853,2021-07-06,3,0.86,5.87
2487,1009,2021-08-23,1,0.5,7.99
2488,2067,2021-05-10,3,0.22,7.14
2489,2566,2022-12-24,1,0.54,14.84
2490,2048,2022-03-07,3,0.34,1.28
2491,2776,2020-05-16,7,0.68,1.48
2492,827,2022-11-29,7,0.64,2.8
2493,3913,2021-08-22,4,0.43,2.39
2494,478,2020-04-12,10,0.69,9.58
