OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount
7189,1955,1,2021-11-23,1,129.99,129.99
7190,2419,5,2020-12-13,3,249.99,749.97
7191,3220,7,2022-06-23,1,89.99,89.99
7192,3760,6,2022-09-14,1,149.99,149.99
7193,1712,1,2021-08-11,3,129.99,389.97
7194,3641,6,2020-07-20,2,149.99,299.98
7195,906,3,2021-02-08,2,179.99,359.98
7196,2562,2,2021-07-26,2,199.99,399.98
7197,118,4,2020-04-26,3,39.99,119.97
7198,1555,4,2023-01-02,1,39.99,39.99
7199,1492,7,2021-02-25,3,89.99,269.96999999999997
7200,244,4,2022-08-25,2,39.99,79.98
7201,1232,4,2022-11-07,1,39.99,39.99
7202,587,1,2022-04-01,1,129.99,129.99
7203,549,1,2022-08-03,3,129.99,389.97
7204,3259,1,2021-03-05,3,129.99,389.97
7205,1697,4,2022-07-09,1,39.99,39.99
7206,669,8,2022-03-18,3,99.99,299.96999999999997
7207,1351,2,2021-06-20,3,199.99,599.97
7208,2477,1,2021-06-25,2,129.99,259.98
7209,1384,1,2023-02-04,1,129.99,129.99
7210,1301,4,2023-03-23,2,39.99,79.98
7211,555,5,2023-01-09,1,249.99,249.99
7212,550,3,2021-01-28,3,179.99,539.97
7214,3275,1,2022-06-30,2,129.99,259.98
7216,1516,7,2022-06-03,1,89.99,89.99
7217,3286,4,2021-01-31,2,39.99,79.98
7218,2140,7,2021-12-24,1,89.99,89.99
7219,1219,1,2021-04-06,3,129.99,389.97
7220,481,2,2020-12-07,1,199.99,199.99
7221,1530,3,2023-03-09,3,179.99,539.97
7222,2234,2,2022-09-01,2,199.99,399.98
7224,877,5,2021-02-12,2,249.99,499.98
7228,858,4,2022-02-25,3,39.99,119.97
7230,1102,7,2021-01-06,2,89.99,179.98
7231,3004,4,2021-11-19,3,39.99,119.97
7232,3404,8,2021-11-15,3,99.99,299.96999999999997
7233,3292,5,2021-04-12,1,249.99,249.99
7234,2132,2,2022-06-01,3,199.99,599.97
7235,797,2,2020-12-16,3,199.99,599.97
7237,3515,4,2022-04-04,2,39.99,79.98
7238,1405,7,2020-10-08,3,89.99,269.96999999999997
7239,2005,6,2021-09-23,3,149.99,449.97
7240,1891,1,2021-07-24,3,129.99,389.97
7241,1146,2,2022-08-17,2,199.99,399.98
7243,3877,2,2022-08-04,3,199.99,599.97
7244,1554,8,2021-08-19,2,99.99,199.98
7246,192,4,2021-03-12,2,39.99,79.98
7247,3217,4,2021-03-13,2,39.99,79.98
7248,770,6,2020-09-11,1,149.99,149.99
7249,2424,7,2020-07-30,3,89.99,269.96999999999997
7250,3848,7,2022-03-31,1,89.99,89.99
7251,3960,3,2022-06-01,1,179.99,179.99
7252,1523,7,2022-01-05,2,89.99,179.98
7254,1661,1,2021-09-12,3,129.99,389.97
7255,3828,4,2022-02-09,2,39.99,79.98
7256,1800,7,2022-02-27,1,89.99,89.99
7257,2262,7,2021-12-22,2,89.99,179.98
7258,1065,3,2022-03-04,1,179.99,179.99
7259,3078,1,2022-05-07,2,129.99,259.98
7261,2541,6,2022-10-09,3,149.99,449.97
7262,3256,3,2020-10-30,2,179.99,359.98
7263,401,6,2023-03-31,3,149.99,449.97
7264,1485,8,2023-01-28,1,99.99,99.99
7265,2256,8,2022-08-16,2,99.99,199.98
7266,3007,5,2022-08-07,1,249.99,249.99
7267,3,4,2022-10-30,3,39.99,119.97
7268,1344,1,2020-10-27,2,129.99,259.98
7270,3457,5,2021-03-20,1,249.99,249.99
7272,91,7,2020-11-29,2,89.99,179.98
7273,1981,8,2022-07-04,3,99.99,299.96999999999997
7274,2206,4,2022-02-19,3,39.99,119.97
7275,2375,2,2021-08-10,1,199.99,199.99
7276,409,6,2022-02-10,2,149.99,299.98
7277,2344,6,2021-05-25,1,149.99,149.99
7279,1128,5,2021-10-08,3,249.99,749.97
7280,1567,7,2022-05-23,1,89.99,89.99
7281,321,1,2022-11-26,3,129.99,389.97
7282,2933,1,2021-01-14,1,129.99,129.99
7283,160,3,2021-04-06,2,179.99,359.98
7286,3428,8,2021-02-20,2,99.99,199.98
7287,1990,8,2022-01-09,1,99.99,99.99
7288,1973,4,2020-04-21,3,39.99,119.97
7289,3121,3,2021-11-09,3,179.99,539.97
7290,1218,4,2022-02-10,1,39.99,39.99
7291,84,2,2022-04-30,1,199.99,199.99
7292,2088,3,2022-07-03,2,179.99,359.98
7293,3298,1,2022-04-20,1,129.99,129.99
7294,2112,7,2020-09-20,3,89.99,269.96999999999997
7295,1648,5,2022-10-11,1,249.99,249.99
7296,1262,1,2022-12-26,2,129.99,259.98
7297,440,6,2020-12-20,1,149.99,149.99
7298,2107,3,2021-05-19,1,179.99,179.99
7299,2783,4,2022-10-15,1,39.99,39.99
7300,3200,4,2022-04-04,1,39.99,39.99
7301,1544,1,2023-01-24,2,129.99,259.98
7302,2794,1,2020-12-28,1,129.99,129.99
7303,2687,8,2021-11-09,3,99.99,299.96999999999997
7304,3603,4,2021-08-16,1,39.99,39.99
7305,991,3,2021-09-13,2,179.99,359.98
7306,727,3,2022-03-24,2,179.99,359.98
7307,188,7,2020-07-09,1,89.99,89.99
7308,787,8,2021-01-20,2,99.99,199.98
7309,791,4,2021-12-20,2,39.99,79.98
7310,2332,5,2021-06-12,1,249.99,249.99
7311,3002,6,2022-09-13,2,149.99,299.98
7312,268,2,2022-01-04,3,199.99,599.97
7313,657,5,2022-04-11,2,249.99,499.98
7314,244,7,2021-05-07,3,89.99,269.96999999999997
7315,896,6,2023-03-21,2,149.99,299.98
7316,3256,8,2021-10-17,2,99.99,199.98
7317,261,1,2020-08-26,3,129.99,389.97
7318,2030,8,2023-03-15,1,99.99,99.99
7319,3378,5,2021-07-25,2,249.99,499.98
7320,2884,6,2021-08-05,1,149.99,149.99
7321,3148,5,2021-03-22,2,249.99,499.98
7322,3111,2,2022-03-05,2,199.99,399.98
7323,2946,7,2021-10-06,3,89.99,269.96999999999997
7324,3166,7,2021-01-02,3,89.99,269.96999999999997
7325,1382,7,2021-10-05,2,89.99,179.98
7326,1627,4,2022-02-18,3,39.99,119.97
7327,3661,5,2021-07-11,3,249.99,749.97
7328,660,4,2021-07-06,2,39.99,79.98
7330,51,6,2022-06-15,3,149.99,449.97
7331,3306,7,2022-07-06,3,89.99,269.96999999999997
7332,1601,3,2020-11-14,2,179.99,359.98
7333,201,8,2021-08-15,1,99.99,99.99
7334,1981,7,2020-11-03,2,89.99,179.98
7335,1324,5,2022-01-12,3,249.99,749.97
7336,2158,6,2023-01-13,1,149.99,149.99
7337,608,8,2022-10-25,2,99.99,199.98
7338,2050,8,2022-09-08,1,99.99,99.99
7339,251,5,2020-06-15,1,249.99,249.99
7341,3684,5,2022-06-18,2,249.99,499.98
7342,3325,4,2021-10-20,3,39.99,119.97
7344,350,1,2020-09-08,2,129.99,259.98
7346,3373,6,2021-08-02,3,149.99,449.97
7347,2751,1,2022-02-02,3,129.99,389.97
7348,2555,3,2022-04-10,3,179.99,539.97
7349,401,5,2021-04-23,2,249.99,499.98
7350,2665,8,2021-03-27,1,99.99,99.99
7351,727,1,2022-07-24,1,129.99,129.99
7352,3712,8,2021-09-17,1,99.99,99.99
7354,3927,4,2021-08-10,3,39.99,119.97
7355,1856,1,2022-03-16,3,129.99,389.97
7356,2329,8,2022-01-25,2,99.99,199.98
7357,3840,4,2021-06-20,3,39.99,119.97
7358,2866,8,2022-01-14,1,99.99,99.99
7359,2488,6,2022-05-09,2,149.99,299.98
7361,1451,1,2023-01-04,1,129.99,129.99
7362,2693,1,2021-10-25,1,129.99,129.99
7363,3877,7,2020-07-03,1,89.99,89.99
7364,1155,6,2023-01-22,1,149.99,149.99
7365,1588,3,2022-01-03,3,179.99,539.97
7366,1784,1,2022-07-06,2,129.99,259.98
7368,1914,2,2022-11-02,2,199.99,399.98
7369,1252,4,2022-07-26,1,39.99,39.99
7370,3865,3,2021-02-09,2,179.99,359.98
7371,1729,5,2022-05-23,3,249.99,749.97
7372,2993,4,2021-02-20,1,39.99,39.99
7374,1513,6,2022-09-23,1,149.99,149.99
7375,1421,2,2021-03-13,3,199.99,599.97
7376,3313,2,2021-05-08,1,199.99,199.99
7377,2406,3,2022-02-04,1,179.99,179.99
7378,2582,6,2021-08-16,3,149.99,449.97
7380,2656,3,2020-07-04,2,179.99,359.98
7381,3093,8,2021-01-01,2,99.99,199.98
7382,2875,3,2022-04-24,3,179.99,539.97
7383,3726,7,2021-08-11,3,89.99,269.96999999999997
7384,2500,7,2022-05-31,1,89.99,89.99
7385,3684,6,2022-01-26,1,149.99,149.99
7386,2190,1,2020-06-20,3,129.99,389.97
7387,3210,4,2021-04-22,3,39.99,119.97
7389,1366,6,2021-07-09,2,149.99,299.98
7390,390,5,2021-09-17,2,249.99,499.98
7391,2834,2,2021-11-07,2,199.99,399.98
7392,3382,7,2021-02-09,1,89.99,89.99
7393,3939,2,2023-03-06,3,199.99,599.97
7394,1334,2,2021-04-10,1,199.99,199.99
7395,3223,8,2021-02-15,3,99.99,299.96999999999997
7396,17,5,2022-07-19,2,249.99,499.98
7397,440,6,2022-09-16,2,149.99,299.98
7398,554,4,2020-11-21,3,39.99,119.97
7399,2010,8,2021-04-15,3,99.99,299.96999999999997
7400,3284,1,2021-07-12,2,129.99,259.98
7401,1353,3,2022-11-25,2,179.99,359.98
7402,3290,2,2021-10-11,2,199.99,399.98
7403,424,8,2020-11-02,1,99.99,99.99
7404,155,4,2021-06-08,2,39.99,79.98
7405,1317,5,2021-08-12,2,249.99,499.98
7406,2458,2,2022-03-04,1,199.99,199.99
7407,2349,2,2020-06-23,3,199.99,599.97
7408,151,8,2021-09-09,2,99.99,199.98
7410,3943,3,2021-08-06,2,179.99,359.98
7411,2666,5,2021-09-06,1,249.99,249.99
7412,107,3,2022-04-01,2,179.99,359.98
7413,472,1,2022-07-04,3,129.99,389.97
7414,1775,5,2022-12-18,3,249.99,749.97
7415,428,8,2020-10-25,2,99.99,199.98
7416,1241,3,2021-12-17,1,179.99,179.99
7417,145,1,2021-01-24,2,129.99,259.98
7418,1698,4,2022-07-11,1,39.99,39.99
7419,2720,7,2022-07-24,1,89.99,89.99
7421,1137,6,2022-12-20,1,149.99,149.99
7422,2734,8,2021-02-09,1,99.99,99.99
7423,3912,5,2020-12-15,2,249.99,499.98
7424,2083,1,2021-05-24,3,129.99,389.97
7425,1216,6,2023-02-17,3,149.99,449.97
7426,3004,3,2020-11-12,1,179.99,179.99
7427,2571,7,2022-03-22,2,89.99,179.98
7429,2440,3,2021-11-08,1,179.99,179.99
7431,3656,1,2023-01-29,2,129.99,259.98
7432,3479,2,2022-06-26,3,199.99,599.97
7433,3753,5,2023-02-08,3,249.99,749.97
7434,3713,3,2021-11-27,2,179.99,359.98
7435,951,4,2020-12-06,2,39.99,79.98
7436,1380,5,2023-03-05,2,249.99,499.98
7437,305,3,2022-06-04,3,179.99,539.97
7438,3163,3,2022-12-08,3,179.99,539.97
7439,2471,4,2021-11-08,2,39.99,79.98
7440,2478,3,2022-09-19,2,179.99,359.98
7441,2304,6,2022-03-20,2,149.99,299.98
7442,264,8,2021-04-25,2,99.99,199.98
7443,1525,8,2022-04-18,1,99.99,99.99
7444,3133,2,2022-01-10,1,199.99,199.99
7445,1534,6,2021-01-05,2,149.99,299.98
7446,3549,1,2021-03-01,3,129.99,389.97
7447,3843,5,2022-12-09,3,249.99,749.97
7448,3433,2,2022-03-31,3,199.99,599.97
7449,2703,4,2020-05-09,3,39.99,119.97
7450,3558,7,2021-02-19,3,89.99,269.96999999999997
7452,1925,2,2022-08-13,1,199.99,199.99
7453,761,3,2021-09-18,3,179.99,539.97
7454,1815,8,2023-01-07,2,99.99,199.98
7455,1438,2,2021-06-08,2,199.99,399.98
7456,1904,1,2022-03-31,2,129.99,259.98
7457,2870,3,2022-08-19,3,179.99,539.97
7458,441,2,2022-02-19,3,199.99,599.97
7459,2616,8,2023-03-16,3,99.99,299.96999999999997
7460,462,6,2021-01-14,1,149.99,149.99
7461,728,8,2022-01-02,1,99.99,99.99
7462,61,3,2022-06-28,3,179.99,539.97
7463,1526,2,2020-08-28,2,199.99,399.98
7464,1259,2,2022-09-04,3,199.99,599.97
7465,1036,1,2021-01-19,3,129.99,389.97
7466,3177,8,2020-10-08,1,99.99,99.99
7467,3474,3,2022-11-05,1,179.99,179.99
7468,3847,4,2020-11-27,2,39.99,79.98
7469,2428,2,2021-01-03,2,199.99,399.98
7470,3640,8,2022-09-06,1,99.99,99.99
7471,1271,8,2021-06-10,2,99.99,199.98
7473,3109,6,2020-12-29,1,149.99,149.99
7474,1452,8,2023-03-27,2,99.99,199.98
7475,1618,5,2021-03-13,2,249.99,499.98
7476,1107,2,2020-11-03,2,199.99,399.98
7477,1322,4,2022-06-02,1,39.99,39.99
7478,2754,5,2023-03-20,2,249.99,499.98
7479,3363,1,2020-04-02,1,129.99,129.99
7480,1941,7,2021-11-30,3,89.99,269.96999999999997
7481,783,4,2021-01-14,3,39.99,119.97
7482,2510,8,2021-09-24,3,99.99,299.96999999999997
7483,3491,1,2021-04-09,1,129.99,129.99
7484,2087,5,2023-03-01,3,249.99,749.97
7485,2956,1,2022-09-18,1,129.99,129.99
7486,1373,6,2021-04-25,3,149.99,449.97
7488,2541,1,2022-05-20,1,129.99,129.99
7489,1817,1,2021-10-13,2,129.99,259.98
7490,4000,1,2021-06-01,3,129.99,389.97
7491,2320,4,2021-09-13,2,39.99,79.98
7492,2762,7,2021-10-24,3,89.99,269.96999999999997
7493,2790,8,2021-06-07,3,99.99,299.96999999999997
7495,3448,3,2022-07-17,1,179.99,179.99
7496,2450,7,2022-11-09,3,89.99,269.96999999999997
7497,2109,1,2020-12-12,1,129.99,129.99
7498,3811,4,2021-08-08,3,39.99,119.97
7499,1716,3,2022-07-16,2,179.99,359.98
7500,2668,3,2022-07-03,1,179.99,179.99
7501,3580,1,2021-04-07,2,129.99,259.98
7502,1123,2,2020-08-11,1,199.99,199.99
7503,222,7,2021-05-11,1,89.99,89.99
7504,2521,2,2020-04-06,3,199.99,599.97
7505,1452,3,2020-06-19,1,179.99,179.99
7506,1644,3,2021-03-27,2,179.99,359.98
7507,2435,4,2021-09-22,1,39.99,39.99
7508,2590,1,2021-12-17,3,129.99,389.97
7509,1439,4,2021-03-15,3,39.99,119.97
7510,1329,2,2020-05-14,3,199.99,599.97
7511,1586,2,2021-02-10,3,199.99,599.97
7512,1604,7,2020-12-03,1,89.99,89.99
7513,488,7,2022-05-25,1,89.99,89.99
7514,2841,4,2020-11-21,3,39.99,119.97
7515,2774,2,2022-01-30,3,199.99,599.97
7516,3402,8,2022-04-08,1,99.99,99.99
7517,1299,7,2021-01-22,3,89.99,269.96999999999997
7518,582,1,2021-08-21,2,129.99,259.98
7519,832,5,2023-02-02,3,249.99,749.97
7520,1659,8,2021-07-15,1,99.99,99.99
7521,373,1,2022-11-08,1,129.99,129.99
7522,3240,3,2020-04-15,1,179.99,179.99
7523,3438,2,2021-07-24,1,199.99,199.99
7524,3742,8,2022-02-24,1,99.99,99.99
7525,1788,8,2022-09-18,1,99.99,99.99
7526,3136,7,2022-07-29,1,89.99,89.99
7527,791,5,2021-11-12,3,249.99,749.97
7528,1872,6,2021-10-12,1,149.99,149.99
7529,1974,6,2022-02-18,1,149.99,149.99
7531,1320,6,2022-01-23,1,149.99,149.99
7532,3570,2,2022-05-23,3,199.99,599.97
7533,1037,2,2022-09-25,3,199.99,599.97
7534,515,5,2022-02-08,3,249.99,749.97
7535,1150,5,2023-01-12,2,249.99,499.98
7536,3926,6,2020-11-03,2,149.99,299.98
7538,3623,6,2021-01-28,2,149.99,299.98
7539,1709,7,2020-11-16,1,89.99,89.99
7540,1957,3,2021-10-22,2,179.99,359.98
7541,2451,7,2020-07-02,2,89.99,179.98
7542,225,8,2022-06-24,2,99.99,199.98
7543,64,2,2022-01-10,3,199.99,599.97
7544,2646,7,2020-12-25,1,89.99,89.99
7545,412,7,2022-07-18,1,89.99,89.99
7546,1200,6,2021-12-25,2,149.99,299.98
7547,665,2,2022-07-13,1,199.99,199.99
7548,1927,7,2021-08-01,2,89.99,179.98
7549,2304,8,2021-11-21,3,99.99,299.96999999999997
7550,202,4,2021-06-28,1,39.99,39.99
7551,3364,6,2022-11-28,2,149.99,299.98
7552,3276,8,2021-02-21,1,99.99,99.99
7553,1752,4,2021-07-08,3,39.99,119.97
7554,408,8,2022-02-10,3,99.99,299.96999999999997
7555,2906,5,2021-11-22,1,249.99,249.99
7556,233,3,2020-06-18,3,179.99,539.97
7557,2228,5,2023-03-01,3,249.99,749.97
7558,3491,2,2023-02-21,2,199.99,399.98
7559,863,7,2022-06-23,2,89.99,179.98
7560,2434,3,2022-07-16,2,179.99,359.98
7561,252,7,2020-12-28,1,89.99,89.99
7562,2372,4,2021-02-22,1,39.99,39.99
7563,2459,5,2020-05-02,3,249.99,749.97
7564,2729,8,2022-09-13,2,99.99,199.98
7565,1587,2,2020-12-21,3,199.99,599.97
7566,3333,5,2021-10-14,1,249.99,249.99
7567,3068,2,2022-07-25,2,199.99,399.98
7568,802,3,2022-02-12,2,179.99,359.98
7569,680,4,2021-01-01,1,39.99,39.99
7570,2633,7,2022-06-18,3,89.99,269.96999999999997
7572,2213,7,2023-01-07,2,89.99,179.98
7573,2858,5,2022-12-21,2,249.99,499.98
7574,3912,7,2021-06-24,3,89.99,269.96999999999997
7575,1505,8,2021-12-05,1,99.99,99.99
7576,1701,4,2022-03-27,2,39.99,79.98
7577,1247,4,2023-01-28,1,39.99,39.99
7578,1485,4,2021-02-26,2,39.99,79.98
7579,250,4,2021-12-02,2,39.99,79.98
7580,549,4,2021-02-20,3,39.99,119.97
7582,2872,3,2021-12-08,3,179.99,539.97
7583,3511,3,2021-02-09,3,179.99,539.97
7584,1967,2,2021-04-15,3,199.99,599.97
7586,3598,7,2022-08-09,2,89.99,179.98
7587,130,4,2021-06-30,2,39.99,79.98
7588,869,2,2021-11-23,1,199.99,199.99
7589,1712,5,2020-06-05,1,249.99,249.99
7590,2996,3,2020-09-08,3,179.99,539.97
7591,3402,8,2022-03-30,1,99.99,99.99
7592,2058,3,2020-12-01,3,179.99,539.97
7593,3983,3,2021-12-04,2,179.99,359.98
7594,2163,8,2020-11-23,1,99.99,99.99
7595,3948,4,2022-06-08,1,39.99,39.99
7596,1921,2,2020-04-23,3,199.99,599.97
7597,2433,7,2021-04-02,3,89.99,269.96999999999997
7598,441,1,2021-02-17,2,129.99,259.98
7599,3841,6,2023-03-25,3,149.99,449.97
7600,607,5,2021-12-21,3,249.99,749.97
7601,2726,8,2021-07-29,2,99.99,199.98
7602,516,8,2022-11-02,3,99.99,299.96999999999997
7604,1974,3,2022-06-10,1,179.99,179.99
7605,2489,8,2021-06-16,1,99.99,99.99
7606,2060,2,2023-02-01,2,199.99,399.98
7607,3158,7,2022-05-17,2,89.99,179.98
7608,1615,7,2021-06-11,2,89.99,179.98
7609,3094,2,2022-09-04,3,199.99,599.97
7611,1650,8,2022-12-08,1,99.99,99.99
7613,1159,2,2022-02-02,2,199.99,399.98
7614,3215,4,2021-04-08,1,39.99,39.99
7615,751,3,2021-04-30,3,179.99,539.97
7617,2424,8,2021-03-12,1,99.99,99.99
7618,173,7,2023-02-21,1,89.99,89.99
7620,3698,8,2021-03-22,3,99.99,299.96999999999997
7623,1220,1,2023-03-08,2,129.99,259.98
7624,3909,3,2020-08-31,3,179.99,539.97
7625,2170,4,2021-11-25,3,39.99,119.97
7626,2999,1,2022-01-01,2,129.99,259.98
7627,1624,2,2021-03-31,2,199.99,399.98
7628,3528,8,2021-11-05,2,99.99,199.98
7629,2843,4,2022-01-31,3,39.99,119.97
7630,438,3,2021-01-03,1,179.99,179.99
7631,1363,7,2020-11-10,1,89.99,89.99
7632,3569,4,2022-06-24,2,39.99,79.98
7633,2831,2,2021-05-31,1,199.99,199.99
7634,3042,2,2021-10-16,2,199.99,399.98
7635,480,6,2021-08-08,2,149.99,299.98
7636,3142,1,2021-07-20,1,129.99,129.99
7638,2658,1,2021-06-25,1,129.99,129.99
7639,1868,8,2020-04-05,3,99.99,299.96999999999997
7640,121,6,2022-07-08,3,149.99,449.97
7641,2278,5,2022-12-14,2,249.99,499.98
7642,2797,6,2021-08-28,3,149.99,449.97
7643,1892,4,2022-03-06,2,39.99,79.98
7644,1515,7,2022-11-12,1,89.99,89.99
7645,3685,2,2021-11-09,1,199.99,199.99
7646,2875,8,2020-11-23,2,99.99,199.98
7647,3685,4,2020-12-09,3,39.99,119.97
7648,1376,3,2022-09-11,1,179.99,179.99
7649,3897,6,2021-09-29,2,149.99,299.98
7652,381,3,2022-12-11,2,179.99,359.98
7654,3043,5,2022-06-04,2,249.99,499.98
7655,895,7,2021-07-29,1,89.99,89.99
7656,1990,2,2022-06-28,3,199.99,599.97
7657,697,3,2022-01-24,3,179.99,539.97
7660,2303,4,2021-11-16,3,39.99,119.97
7661,3517,5,2022-01-05,2,249.99,499.98
7663,2074,5,2023-01-21,2,249.99,499.98
7664,1916,6,2020-07-03,2,149.99,299.98
7665,3411,1,2021-01-09,3,129.99,389.97
7666,2887,4,2021-11-27,1,39.99,39.99
7667,188,8,2020-04-10,3,99.99,299.96999999999997
7668,2481,6,2021-07-05,3,149.99,449.97
7669,1574,1,2022-01-11,3,129.99,389.97
7670,2816,7,2022-10-06,3,89.99,269.96999999999997
7672,526,3,2022-12-16,3,179.99,539.97
7674,3629,3,2022-02-16,3,179.99,539.97
7675,1147,2,2021-05-12,2,199.99,399.98
7677,168,4,2023-01-21,2,39.99,79.98
7678,3464,2,2021-09-04,2,199.99,399.98
7679,3790,7,2021-02-04,3,89.99,269.96999999999997
7680,1381,2,2022-06-03,1,199.99,199.99
7684,3771,3,2021-11-11,1,179.99,179.99
7685,232,8,2020-10-26,3,99.99,299.96999999999997
7686,626,4,2021-07-30,3,39.99,119.97
7687,649,5,2021-06-06,1,249.99,249.99
7688,3125,3,2020-07-22,2,179.99,359.98
7689,1272,3,2020-05-08,3,179.99,539.97
7690,1761,5,2022-01-07,1,249.99,249.99
7691,833,4,2021-11-26,1,39.99,39.99
7693,2613,3,2022-05-04,3,179.99,539.97
7694,1720,4,2022-07-27,2,39.99,79.98
7695,3135,6,2022-07-25,2,149.99,299.98
7696,2413,1,2021-06-22,1,129.99,129.99
7697,1003,2,2021-08-10,3,199.99,599.97
7698,3459,5,2022-04-02,2,249.99,499.98
7699,930,5,2021-03-10,1,249.99,249.99
7700,3924,5,2020-11-16,3,249.99,749.97
7702,1451,1,2022-01-29,1,129.99,129.99
7703,2983,5,2021-09-25,1,249.99,249.99
7705,1502,5,2021-01-02,2,249.99,499.98
7707,1306,2,2021-05-31,1,199.99,199.99
7708,1515,7,2020-11-24,3,89.99,269.96999999999997
7709,2482,2,2021-02-23,2,199.99,399.98
7710,3586,7,2022-06-25,2,89.99,179.98
7711,3943,1,2022-09-06,3,129.99,389.97
7712,220,5,2021-01-28,1,249.99,249.99
7713,702,5,2021-09-21,2,249.99,499.98
7714,447,6,2021-05-19,1,149.99,149.99
7715,3108,2,2021-04-30,1,199.99,199.99
7716,404,8,2020-04-22,1,99.99,99.99
7717,2758,3,2022-03-18,2,179.99,359.98
7722,195,6,2023-03-04,2,149.99,299.98
7723,2215,5,2022-03-22,1,249.99,249.99
7724,2477,3,2020-12-23,1,179.99,179.99
7725,3487,3,2022-11-14,1,179.99,179.99
7726,2572,7,2022-06-11,2,89.99,179.98
7727,672,7,2021-11-04,3,89.99,269.96999999999997
7729,3363,4,2020-12-19,1,39.99,39.99
7730,300,7,2021-04-14,1,89.99,89.99
7732,1684,4,2023-01-19,3,39.99,119.97
7733,2515,4,2020-05-10,2,39.99,79.98
7734,1128,3,2021-09-20,2,179.99,359.98
7735,2517,1,2022-12-19,2,129.99,259.98
7737,2045,5,2022-01-22,2,249.99,499.98
7738,3021,4,2022-02-03,1,39.99,39.99
7739,2635,5,2022-02-20,3,249.99,749.97
7740,230,4,2020-08-25,1,39.99,39.99
7741,2611,8,2021-04-28,2,99.99,199.98
7742,2810,2,2022-07-20,3,199.99,599.97
7743,555,7,2021-09-10,2,89.99,179.98
7744,1544,5,2021-03-30,3,249.99,749.97
7745,1912,1,2021-03-12,3,129.99,389.97
7747,1513,3,2021-02-04,2,179.99,359.98
7748,3843,4,2020-10-07,3,39.99,119.97
7749,641,3,2022-05-17,2,179.99,359.98
7750,3182,3,2020-08-04,3,179.99,539.97
7751,1612,1,2021-05-01,2,129.99,259.98
7752,3678,5,2022-03-08,1,249.99,249.99
7753,2890,6,2022-09-11,1,149.99,149.99
7754,244,6,2021-08-06,1,149.99,149.99
7755,410,6,2021-10-07,3,149.99,449.97
7756,2215,5,2021-05-02,2,249.99,499.98
7758,3145,7,2020-12-22,2,89.99,179.98
7759,1650,6,2022-08-23,1,149.99,149.99
7760,3898,6,2022-08-07,3,149.99,449.97
7761,2029,2,2023-03-16,2,199.99,399.98
7762,2531,1,2020-12-14,2,129.99,259.98
7763,1926,8,2021-06-29,1,99.99,99.99
7764,226,4,2022-09-17,1,39.99,39.99
7765,2386,1,2021-01-02,3,129.99,389.97
7766,3898,6,2020-11-30,2,149.99,299.98
7768,601,8,2021-01-05,1,99.99,99.99
7769,132,5,2022-05-29,2,249.99,499.98
7770,547,7,2023-02-08,3,89.99,269.96999999999997
7771,215,7,2022-08-01,2,89.99,179.98
7773,1970,5,2021-10-06,2,249.99,499.98
7775,1354,8,2021-01-07,3,99.99,299.96999999999997
7777,964,2,2022-05-31,2,199.99,399.98
7778,3609,8,2022-09-29,1,99.99,99.99
7780,805,4,2021-10-03,3,39.99,119.97
7781,2275,5,2020-11-02,3,249.99,749.97
7782,2757,8,2020-09-19,1,99.99,99.99
7783,144,8,2022-02-14,2,99.99,199.98
7784,2237,7,2021-12-01,2,89.99,179.98
7785,361,6,2022-07-30,1,149.99,149.99
7787,1921,7,2020-10-04,1,89.99,89.99
7788,1486,2,2020-12-02,2,199.99,399.98
7789,3714,8,2022-01-08,3,99.99,299.96999999999997
7790,576,5,2022-10-31,2,249.99,499.98
7791,2803,3,2022-01-29,1,179.99,179.99
7792,3879,5,2020-12-15,3,249.99,749.97
7793,1582,4,2021-09-02,2,39.99,79.98
7795,3627,1,2021-08-22,2,129.99,259.98
7797,3975,7,2022-04-12,2,89.99,179.98
7798,2996,4,2021-03-21,2,39.99,79.98
7799,1887,6,2020-10-29,2,149.99,299.98
7800,1076,1,2021-06-07,1,129.99,129.99
7803,2039,3,2021-03-26,2,179.99,359.98
7804,3727,8,2022-10-21,1,99.99,99.99
7805,1713,1,2021-07-03,1,129.99,129.99
7806,1525,6,2021-04-06,1,149.99,149.99
7807,2299,4,2020-06-24,3,39.99,119.97
7808,3695,8,2021-04-19,2,99.99,199.98
7810,1615,5,2020-12-19,3,249.99,749.97
7811,3749,2,2021-10-20,3,199.99,599.97
7813,698,5,2020-12-18,3,249.99,749.97
7814,3570,4,2022-04-26,3,39.99,119.97
7815,3226,7,2021-04-25,3,89.99,269.96999999999997
7816,920,1,2022-10-20,3,129.99,389.97
7817,3892,6,2021-12-09,3,149.99,449.97
7818,1348,6,2020-11-23,1,149.99,149.99
7819,2706,1,2021-04-08,3,129.99,389.97
7820,1577,2,2022-08-20,1,199.99,199.99
7821,686,2,2021-03-24,1,199.99,199.99
7822,578,8,2022-05-26,3,99.99,299.96999999999997
7823,3805,7,2021-06-12,3,89.99,269.96999999999997
7824,95,6,2021-07-04,1,149.99,149.99
7827,1478,8,2021-03-27,2,99.99,199.98
7828,2476,6,2022-04-19,3,149.99,449.97
7829,47,7,2022-12-24,2,89.99,179.98
7830,2981,4,2021-12-02,2,39.99,79.98
7831,3171,6,2021-10-04,2,149.99,299.98
