ResponseID,CustomerID,CampaignID,ResponseDate,Action
2144,3999,21,2021-09-20,Ignored
2145,2002,60,2022-02-23,Purchased
2146,3278,31,2020-05-28,Clicked
2147,840,54,2020-08-15,Purchased
2148,550,2,2020-06-05,Clicked
2149,3607,43,2021-04-17,Purchased
2150,718,27,2022-12-15,Visited Website
2151,1726,31,2020-05-06,Purchased
2152,1281,12,2020-05-11,Clicked
2153,183,5,2023-03-18,Ignored
2154,1048,23,2022-05-24,Visited Website
2155,1115,49,2023-02-11,Purchased
2156,3737,34,2020-09-30,Visited Website
2157,297,54,2020-08-19,Ignored
2158,2874,56,2023-01-10,Purchased
2159,2993,58,2022-12-05,Purchased
2160,2659,3,2021-01-09,Ignored
2161,3672,19,2020-12-01,Ignored
2162,2224,46,2021-11-15,Purchased
2163,2431,32,2020-11-27,Visited Website
2164,1020,9,2022-05-23,Purchased
2165,3511,36,2021-06-23,Clicked
2166,954,52,2023-03-04,Purchased
2167,734,27,2022-12-14,Ignored
2168,553,19,2020-12-18,Visited Website
2169,2439,17,2022-07-05,Ignored
2170,815,1,2021-07-19,Visited Website
2171,2490,39,2020-07-11,Clicked
2172,1474,7,2023-01-13,Clicked
2173,3520,8,2022-11-19,Purchased
2174,443,46,2021-11-13,Purchased
2175,1365,48,2022-06-24,Visited Website
2176,822,30,2022-07-23,Purchased
2177,611,50,2020-10-02,Ignored
2178,1692,49,2023-02-09,Ignored
2179,1160,9,2022-05-29,Clicked
2180,3525,43,2021-04-25,Visited Website
2181,3060,26,2022-04-21,Purchased
2182,2007,56,2023-01-10,Purchased
2183,3122,53,2020-10-02,Purchased
2184,2954,1,2021-07-09,Purchased
2185,2129,24,2021-07-27,Purchased
2186,728,8,2022-11-19,Clicked
2187,3292,44,2020-10-01,Visited Website
2188,3703,9,2022-05-22,Visited Website
2189,482,37,2020-08-16,Visited Website
2190,62,59,2021-12-13,Ignored
2191,636,37,2020-08-19,Clicked
2192,338,9,2022-05-26,Purchased
2193,2737,22,2022-04-29,Ignored
2194,37,7,2023-01-07,Visited Website
2195,3511,13,2022-12-08,Ignored
2196,2358,7,2023-01-08,Clicked
2197,2155,21,2021-09-16,Ignored
2198,1109,55,2021-10-12,Ignored
2199,796,15,2021-08-12,Visited Website
2200,1583,30,2022-07-23,Visited Website
2201,1940,47,2020-05-14,Visited Website
2202,3418,11,2020-07-14,Clicked
2203,274,17,2022-07-07,Visited Website
2204,2324,46,2021-11-15,Ignored
2205,2993,17,2022-07-09,Purchased
2206,221,46,2021-11-17,Clicked
2207,591,19,2020-12-07,Purchased
2208,3726,38,2021-10-29,Ignored
2209,988,51,2022-01-29,Purchased
2210,3198,36,2021-07-04,Ignored
2211,1893,39,2020-07-03,Ignored
2212,3746,45,2021-12-22,Purchased
2213,2324,30,2022-07-06,Ignored
2214,1549,46,2021-11-12,Purchased
2215,2521,36,2021-07-02,Clicked
2216,485,27,2022-12-05,Clicked
2217,1063,49,2023-02-15,Ignored
2218,805,6,2022-07-26,Visited Website
2219,3230,31,2020-05-24,Ignored
2220,217,4,2021-09-13,Clicked
2221,343,16,2021-09-03,Purchased
2222,777,45,2022-01-05,Visited Website
2223,2324,38,2021-11-02,Purchased
2224,2982,45,2021-12-25,Clicked
2225,3257,18,2022-02-26,Ignored
2226,1645,34,2020-10-08,Clicked
2227,263,20,2021-03-09,Purchased
2228,3601,44,2020-10-03,Visited Website
2229,3893,49,2023-02-20,Ignored
2230,193,35,2020-05-12,Visited Website
2231,15,52,2023-02-24,Ignored
2232,1646,51,2022-02-18,Visited Website
2233,1584,28,2020-11-26,Purchased
2234,624,55,2021-09-29,Ignored
2235,1333,13,2022-12-05,Purchased
2236,2148,53,2020-10-01,Purchased
2237,2833,44,2020-10-11,Clicked
2238,2574,54,2020-08-19,Visited Website
2239,3011,26,2022-04-14,Visited Website
2240,2322,14,2022-07-24,Visited Website
2241,1144,57,2021-10-27,Clicked
2242,438,54,2020-08-23,Ignored
2243,1001,51,2022-02-06,Ignored
2244,1057,54,2020-08-19,Clicked
2245,1533,27,2022-12-19,Visited Website
2246,3943,56,2023-01-08,Ignored
2247,80,60,2022-02-23,Purchased
2248,2320,10,2022-08-18,Ignored
2249,571,12,2020-05-18,Ignored
2250,127,21,2021-09-15,Clicked
2251,2446,6,2022-07-19,Clicked
2252,3983,15,2021-08-11,Clicked
2253,131,6,2022-07-16,Clicked
2254,1073,55,2021-10-07,Ignored
2255,3467,43,2021-04-27,Purchased
2256,3180,25,2021-10-30,Visited Website
2257,3444,60,2022-02-11,Visited Website
2258,128,24,2021-07-01,Ignored
2259,1176,52,2023-02-27,Purchased
2260,1520,36,2021-07-02,Ignored
2261,3910,35,2020-04-30,Ignored
2262,745,59,2021-11-19,Purchased
2263,2552,44,2020-10-08,Clicked
2264,3566,12,2020-05-14,Clicked
2265,2622,42,2022-09-26,Clicked
2266,2244,60,2022-02-09,Clicked
2267,902,12,2020-05-31,Visited Website
2268,997,39,2020-07-06,Clicked
2269,1936,20,2021-03-12,Purchased
2270,2153,13,2022-12-06,Purchased
2271,1244,37,2020-08-15,Purchased
2272,3728,9,2022-05-26,Ignored
2273,3780,5,2023-03-16,Visited Website
2274,3336,55,2021-09-23,Ignored
2275,1395,56,2022-12-26,Purchased
2276,1332,15,2021-08-21,Ignored
2277,3021,60,2022-02-28,Clicked
2278,1140,28,2020-12-03,Clicked
2279,308,31,2020-05-18,Clicked
2280,1795,45,2022-01-03,Ignored
2281,1871,15,2021-08-13,Visited Website
2282,797,28,2020-12-04,Clicked
2283,1830,3,2021-01-25,Purchased
2284,2668,47,2020-04-28,Ignored
2285,2436,38,2021-11-05,Visited Website
2286,1120,36,2021-07-02,Ignored
2287,646,48,2022-07-03,Visited Website
2288,3490,2,2020-06-18,Clicked
2289,2203,56,2023-01-05,Clicked
2290,992,27,2022-12-18,Visited Website
2291,265,32,2020-11-26,Ignored
2292,201,38,2021-11-13,Purchased
2293,3107,21,2021-09-21,Visited Website
2294,3567,37,2020-08-24,Purchased
2295,2089,19,2020-12-18,Ignored
2296,248,39,2020-07-12,Ignored
2297,1476,41,2021-07-21,Ignored
2298,2816,34,2020-10-15,Ignored
2299,3635,8,2022-11-19,Visited Website
2300,2836,50,2020-10-03,Purchased
2301,941,53,2020-10-04,Clicked
2302,3841,5,2023-03-10,Purchased
2303,1772,38,2021-11-08,Clicked
2304,2671,54,2020-08-22,Purchased
2305,132,10,2022-08-10,Ignored
2306,3265,52,2023-02-24,Ignored
2307,3805,53,2020-10-01,Visited Website
2308,292,48,2022-07-03,Purchased
2309,2439,1,2021-07-12,Purchased
2310,1345,53,2020-09-28,Purchased
2311,720,18,2022-02-28,Ignored
2312,1682,28,2020-12-01,Clicked
2313,2386,13,2022-12-11,Visited Website
2314,3605,41,2021-07-17,Clicked
2315,1492,40,2022-03-29,Visited Website
2316,2989,39,2020-07-05,Purchased
2317,3839,30,2022-06-27,Ignored
2318,3319,21,2021-09-20,Purchased
2319,762,24,2021-07-16,Ignored
2320,1670,31,2020-05-12,Visited Website
2321,124,47,2020-05-10,Visited Website
2322,1851,27,2022-12-19,Clicked
2323,2041,33,2021-07-10,Ignored
2324,1005,17,2022-07-08,Ignored
2325,15,24,2021-07-06,Visited Website
2326,1759,9,2022-05-30,Clicked
2327,3574,8,2022-11-15,Clicked
2328,2451,12,2020-05-13,Visited Website
2329,1008,6,2022-07-23,Clicked
2330,1309,59,2021-12-09,Purchased
2331,1404,29,2020-06-17,Clicked
2332,3086,18,2022-02-25,Clicked
2333,2600,13,2022-12-18,Visited Website
2334,3277,40,2022-04-20,Ignored
2335,2435,26,2022-04-06,Clicked
2336,2608,3,2021-01-09,Visited Website
2337,1847,43,2021-04-16,Purchased
2338,415,55,2021-09-29,Ignored
2339,2059,55,2021-09-16,Purchased
2340,3731,10,2022-08-06,Clicked
2341,287,21,2021-09-15,Ignored
2342,745,17,2022-07-01,Clicked
2343,1068,43,2021-04-27,Purchased
2344,1702,28,2020-11-20,Clicked
2345,3070,4,2021-09-19,Purchased
2346,2525,24,2021-07-01,Purchased
2347,3819,12,2020-05-14,Ignored
2348,1153,7,2023-01-21,Clicked
2349,158,9,2022-05-30,Visited Website
2350,919,30,2022-07-10,Ignored
2351,2660,47,2020-05-04,Visited Website
2352,3615,39,2020-07-11,Clicked
2353,1990,47,2020-05-04,Visited Website
2354,1562,8,2022-11-17,Clicked
2355,3913,14,2022-07-20,Ignored
2356,3161,44,2020-10-03,Visited Website
2357,2468,50,2020-10-12,Ignored
2358,1092,10,2022-08-08,Clicked
2359,2792,27,2022-12-14,Ignored
2360,1877,20,2021-03-20,Ignored
2361,998,41,2021-07-17,Clicked
2362,2066,7,2023-01-14,Purchased
2363,3614,31,2020-05-23,Purchased
2364,1008,42,2022-09-23,Purchased
2365,2115,14,2022-08-07,Visited Website
2366,229,21,2021-09-19,Visited Website
2367,1118,6,2022-07-23,Ignored
2368,1122,48,2022-06-22,Clicked
2369,2374,50,2020-10-03,Purchased
2370,3412,12,2020-05-25,Ignored
2371,85,37,2020-08-17,Clicked
2372,2651,55,2021-10-03,Ignored
2373,884,35,2020-05-01,Visited Website
2374,155,29,2020-06-13,Ignored
2375,2839,3,2021-01-06,Clicked
2376,708,42,2022-09-18,Visited Website
2377,3399,29,2020-06-14,Clicked
2378,2588,3,2021-01-18,Ignored
2379,848,34,2020-10-07,Visited Website
2380,3714,28,2020-11-25,Purchased
2381,146,11,2020-07-27,Clicked
2382,3501,27,2022-12-13,Ignored
2383,1372,25,2021-10-21,Purchased
2384,3817,6,2022-07-18,Ignored
2385,1578,30,2022-07-01,Purchased
2386,596,21,2021-09-24,Purchased
2387,1808,1,2021-07-06,Clicked
2388,3168,53,2020-09-30,Clicked
2389,1504,17,2022-07-02,Clicked
2390,3853,18,2022-03-01,Ignored
2391,3265,46,2021-11-10,Purchased
2392,453,44,2020-09-30,Ignored
2393,2166,37,2020-08-23,Clicked
2394,2815,29,2020-06-18,Ignored
2395,646,27,2022-12-17,Clicked
2396,266,28,2020-11-22,Ignored
2397,1434,52,2023-02-23,Clicked
2398,2200,11,2020-07-31,Clicked
2399,3199,38,2021-11-04,Purchased
2400,2890,4,2021-09-12,Ignored
2401,1747,21,2021-09-26,Visited Website
2402,319,2,2020-05-31,Purchased
2403,2656,52,2023-03-03,Clicked
2404,1772,55,2021-10-10,Ignored
2405,2744,34,2020-09-30,Purchased
2406,3336,18,2022-02-25,Visited Website
2407,2815,4,2021-08-31,Ignored
2408,770,1,2021-07-03,Purchased
2409,3270,15,2021-08-19,Clicked
2410,1612,16,2021-08-29,Clicked
2411,228,51,2022-02-05,Purchased
2412,3662,39,2020-07-07,Clicked
2413,1856,18,2022-02-26,Clicked
2414,3733,24,2021-07-09,Visited Website
2415,919,34,2020-10-15,Ignored
2416,2295,58,2022-12-08,Clicked
2417,136,51,2022-02-18,Purchased
2418,402,12,2020-05-30,Clicked
2419,2529,2,2020-06-15,Ignored
2420,2730,51,2022-01-28,Ignored
2421,2053,34,2020-09-27,Visited Website
2422,1290,53,2020-10-05,Visited Website
2423,2808,25,2021-10-11,Visited Website
2424,2482,13,2022-12-04,Ignored
2425,512,23,2022-06-08,Ignored
2426,2103,49,2023-02-28,Clicked
2427,135,10,2022-08-07,Purchased
2428,2272,20,2021-03-22,Visited Website
2429,351,2,2020-06-04,Purchased
2430,3111,14,2022-07-29,Clicked
2431,988,47,2020-04-29,Purchased
2432,1636,5,2023-03-07,Visited Website
2433,2447,54,2020-08-25,Visited Website
2434,2524,11,2020-07-17,Ignored
2435,1440,42,2022-09-21,Clicked
2436,2943,54,2020-08-18,Visited Website
2437,2614,3,2021-01-03,Ignored
2438,224,24,2021-06-28,Ignored
2439,379,47,2020-05-12,Clicked
2440,1971,17,2022-07-02,Ignored
2441,2806,7,2023-01-12,Purchased
2442,3646,2,2020-06-12,Purchased
2443,560,56,2022-12-31,Clicked
2444,987,31,2020-05-20,Clicked
2445,3293,30,2022-07-10,Clicked
2446,3620,51,2022-02-23,Clicked
2447,28,48,2022-07-02,Purchased
2448,2474,53,2020-09-29,Clicked
2449,1161,7,2023-01-08,Ignored
2450,3951,49,2023-02-11,Purchased
2451,2712,16,2021-09-03,Purchased
2452,3843,7,2023-01-14,Clicked
2453,3628,5,2023-03-08,Ignored
2454,3804,28,2020-11-24,Visited Website
2455,2684,52,2023-02-25,Purchased
2456,884,46,2021-11-14,Purchased
2457,3046,21,2021-09-21,Ignored
2458,1825,6,2022-07-10,Purchased
2459,208,30,2022-07-10,Ignored
2460,209,17,2022-07-12,Clicked
2461,2220,48,2022-06-24,Purchased
2462,3134,29,2020-06-13,Purchased
2463,1012,48,2022-07-05,Ignored
2464,1586,47,2020-04-23,Visited Website
2465,606,22,2022-05-12,Purchased
2466,3530,17,2022-07-01,Visited Website
2467,2943,34,2020-10-02,Visited Website
2468,243,51,2022-02-11,Clicked
2469,3839,17,2022-07-02,Purchased
2470,615,11,2020-07-14,Purchased
2471,3571,56,2022-12-28,Clicked
2472,750,46,2021-11-12,Purchased
2473,2825,45,2021-12-23,Ignored
2474,3508,52,2023-03-02,Purchased
2475,2012,41,2021-07-17,Ignored
2476,1948,52,2023-02-28,Purchased
2477,2179,41,2021-07-22,Purchased
2478,713,36,2021-07-03,Visited Website
2479,2379,16,2021-09-03,Visited Website
2480,645,12,2020-05-20,Clicked
2481,1637,4,2021-08-25,Visited Website
2482,477,3,2021-01-10,Visited Website
2483,2089,36,2021-06-30,Visited Website
2484,2178,18,2022-02-27,Clicked
2485,1937,8,2022-11-19,Ignored
2486,579,48,2022-06-26,Purchased
2487,3847,13,2022-12-08,Purchased
2488,3088,60,2022-02-27,Visited Website
2489,1788,35,2020-05-18,Visited Website
2490,1562,29,2020-06-24,Visited Website
2491,1441,18,2022-02-27,Visited Website
2492,3597,59,2021-12-07,Ignored
2493,3967,53,2020-09-30,Clicked
2494,480,3,2021-01-05,Visited Website
2495,291,54,2020-08-19,Visited Website
2496,2041,13,2022-12-08,Purchased
2497,3082,34,2020-10-07,Clicked
2498,1672,19,2020-12-07,Clicked
2499,2553,57,2021-10-26,Visited Website
2500,1330,37,2020-08-15,Ignored
2501,3269,38,2021-11-03,Purchased
2502,1167,18,2022-02-27,Ignored
2503,814,7,2023-01-15,Clicked
2504,746,23,2022-05-23,Clicked
2505,1547,44,2020-10-05,Purchased
2506,3297,10,2022-08-04,Purchased
2507,981,13,2022-12-06,Clicked
2508,610,13,2022-12-09,Ignored
2509,8,25,2021-10-20,Clicked
2510,217,41,2021-07-21,Clicked
2511,2741,48,2022-06-23,Visited Website
2512,196,53,2020-09-29,Purchased
2513,2515,31,2020-06-01,Ignored
2514,1632,51,2022-02-07,Visited Website
2515,1951,32,2020-12-02,Purchased
2516,2562,15,2021-08-20,Ignored
2517,3759,50,2020-10-14,Ignored
2518,1719,4,2021-09-12,Purchased
2519,3425,10,2022-08-18,Visited Website
2520,3843,21,2021-09-16,Ignored
2521,1585,15,2021-08-20,Ignored
2522,996,50,2020-10-13,Clicked
2523,2991,8,2022-11-16,Visited Website
2524,26,12,2020-05-31,Purchased
2525,2165,59,2021-11-28,Purchased
2526,3880,23,2022-05-25,Visited Website
2527,3081,35,2020-05-13,Visited Website
2528,1611,51,2022-02-20,Purchased
2529,2,59,2021-11-23,Ignored
2530,3662,17,2022-07-13,Purchased
2531,214,32,2020-11-30,Purchased
2532,1577,44,2020-10-01,Clicked
2533,982,2,2020-06-02,Purchased
2534,2733,20,2021-03-09,Purchased
2535,3481,40,2022-04-23,Visited Website
2536,612,35,2020-05-09,Purchased
2537,841,43,2021-05-06,Purchased
2538,1857,26,2022-04-24,Visited Website
2539,2627,33,2021-06-26,Visited Website
2540,839,35,2020-05-05,Clicked
2541,3236,58,2022-12-05,Visited Website
2542,1697,46,2021-11-14,Clicked
2543,2559,26,2022-04-28,Ignored
2544,177,16,2021-09-01,Purchased
2545,1622,49,2023-02-07,Purchased
2546,3475,46,2021-11-10,Ignored
2547,3443,60,2022-02-21,Visited Website
2548,3365,53,2020-10-01,Purchased
2549,323,16,2021-08-27,Clicked
2550,1115,37,2020-08-20,Ignored
2551,2286,59,2021-12-09,Purchased
2552,3047,11,2020-07-12,Clicked
2553,3201,34,2020-10-08,Clicked
2554,1232,33,2021-06-30,Visited Website
2555,855,40,2022-04-15,Purchased
2556,2240,14,2022-07-30,Clicked
2557,115,12,2020-05-28,Purchased
2558,2830,3,2021-01-29,Ignored
2559,504,15,2021-08-15,Purchased
2560,3871,55,2021-10-01,Ignored
2561,3757,46,2021-11-10,Visited Website
2562,2523,55,2021-09-28,Clicked
2563,2252,27,2022-12-10,Ignored
2564,2890,51,2022-02-09,Clicked
2565,3646,49,2023-02-09,Visited Website
2566,863,56,2022-12-27,Clicked
2567,371,58,2022-12-10,Visited Website
2568,1718,38,2021-11-02,Visited Website
2569,2822,60,2022-02-26,Ignored
2570,2812,28,2020-11-21,Clicked
2571,2909,6,2022-07-20,Ignored
2572,2290,58,2022-12-09,Ignored
2573,1369,34,2020-09-28,Visited Website
2574,176,43,2021-05-04,Purchased
2575,2970,20,2021-03-14,Ignored
2576,383,46,2021-11-15,Visited Website
2577,383,29,2020-06-27,Visited Website
2578,817,59,2021-11-16,Visited Website
2579,1800,58,2022-12-08,Visited Website
2580,1141,42,2022-10-01,Purchased
2581,862,60,2022-02-09,Clicked
2582,2276,7,2023-01-23,Purchased
2583,1875,42,2022-09-26,Clicked
2584,702,56,2022-12-15,Ignored
2585,777,9,2022-05-21,Ignored
2586,133,26,2022-04-12,Clicked
2587,3582,46,2021-11-11,Ignored
2588,2297,37,2020-08-17,Ignored
2589,3974,1,2021-07-11,Ignored
2590,1474,11,2020-08-03,Ignored
2591,2132,8,2022-11-19,Purchased
2592,3806,23,2022-06-02,Purchased
2593,2979,28,2020-12-06,Ignored
2594,2669,12,2020-06-01,Ignored
2595,162,49,2023-02-11,Ignored
2596,2402,35,2020-05-05,Clicked
2597,1429,12,2020-05-23,Purchased
2598,670,17,2022-07-07,Purchased
2599,3168,52,2023-03-04,Clicked
2600,1305,18,2022-02-28,Ignored
2601,1740,58,2022-12-10,Clicked
2602,1912,53,2020-09-30,Ignored
2603,1824,27,2022-12-05,Ignored
2604,2240,47,2020-05-06,Clicked
2605,265,58,2022-12-05,Visited Website
2606,1839,56,2022-12-25,Purchased
2607,2788,49,2023-02-08,Ignored
2608,756,37,2020-08-21,Clicked
2609,1560,57,2021-10-30,Clicked
2610,2416,56,2023-01-09,Clicked
2611,723,33,2021-07-16,Visited Website
2612,638,27,2022-12-06,Visited Website
2613,3867,55,2021-09-30,Ignored
2614,2255,9,2022-05-22,Ignored
2615,285,11,2020-07-10,Clicked
2616,3198,47,2020-05-13,Purchased
2617,1118,34,2020-10-04,Visited Website
2618,264,33,2021-06-25,Purchased
2619,540,48,2022-07-02,Visited Website
2620,1277,60,2022-02-23,Ignored
2621,787,44,2020-09-29,Clicked
2622,1850,19,2020-11-23,Ignored
2623,1891,4,2021-09-12,Clicked
2624,2269,15,2021-08-17,Ignored
2625,3282,32,2020-11-24,Clicked
2626,2947,34,2020-10-01,Visited Website
2627,1576,14,2022-07-24,Purchased
2628,871,28,2020-11-28,Visited Website
2629,2451,15,2021-08-15,Purchased
2630,1020,15,2021-08-17,Purchased
2631,1169,58,2022-12-07,Purchased
2632,3177,42,2022-09-21,Ignored
2633,2317,48,2022-06-27,Purchased
2634,231,42,2022-10-02,Visited Website
2635,565,9,2022-05-30,Visited Website
2636,2776,14,2022-08-03,Visited Website
2637,1911,49,2023-02-26,Clicked
2638,940,25,2021-10-22,Purchased
2639,2219,8,2022-11-16,Purchased
2640,1894,58,2022-12-07,Purchased
2641,330,56,2022-12-18,Clicked
2642,1560,44,2020-09-30,Purchased
2643,2073,26,2022-04-12,Clicked
2644,3730,29,2020-06-18,Visited Website
2645,1612,36,2021-06-21,Clicked
2646,2101,46,2021-11-15,Purchased
2647,2205,8,2022-11-21,Ignored
2648,3805,47,2020-04-26,Ignored
2649,129,49,2023-02-14,Visited Website
2650,3645,37,2020-08-12,Ignored
2651,146,35,2020-04-26,Purchased
2652,3379,43,2021-05-05,Clicked
2653,1765,31,2020-05-27,Clicked
2654,687,35,2020-05-06,Purchased
2655,301,54,2020-08-12,Visited Website
2656,1804,32,2020-11-24,Ignored
2657,1991,29,2020-06-28,Visited Website
2658,1443,6,2022-07-30,Purchased
2659,2926,38,2021-11-04,Visited Website
2660,3086,43,2021-05-04,Purchased
2661,2747,19,2020-11-26,Clicked
2662,1852,40,2022-04-22,Clicked
2663,2556,35,2020-05-17,Ignored
2664,3366,17,2022-07-01,Purchased
2665,1145,16,2021-08-19,Purchased
2666,3322,47,2020-05-13,Clicked
2667,1740,51,2022-02-17,Clicked
2668,2599,14,2022-08-01,Visited Website
2669,1685,15,2021-08-14,Purchased
2670,3256,11,2020-07-18,Purchased
2671,441,17,2022-07-13,Clicked
2672,2775,46,2021-11-13,Visited Website
2673,1183,53,2020-09-29,Ignored
2674,1753,57,2021-10-26,Ignored
2675,2989,38,2021-11-07,Clicked
2676,2688,28,2020-11-28,Clicked
2677,412,28,2020-11-20,Purchased
2678,267,32,2020-11-30,Clicked
2679,872,24,2021-07-18,Clicked
2680,620,16,2021-08-30,Purchased
2681,3439,53,2020-09-30,Visited Website
2682,644,3,2021-01-05,Ignored
2683,2506,21,2021-09-20,Ignored
2684,3582,33,2021-07-12,Clicked
2685,3481,5,2023-03-17,Clicked
2686,750,12,2020-05-14,Clicked
2687,120,36,2021-06-21,Purchased
2688,3626,55,2021-09-23,Clicked
2689,2351,46,2021-11-12,Purchased
2690,2273,23,2022-06-05,Ignored
2691,3681,30,2022-07-08,Clicked
2692,2576,19,2020-12-05,Ignored
2693,713,38,2021-11-10,Clicked
2694,2298,27,2022-12-06,Clicked
2695,1747,6,2022-07-20,Visited Website
2696,1106,33,2021-07-01,Clicked
2697,1628,5,2023-03-06,Purchased
2698,3961,22,2022-05-08,Ignored
2699,2948,53,2020-10-02,Visited Website
2700,1846,12,2020-05-30,Clicked
2701,1637,50,2020-10-05,Visited Website
2702,3046,13,2022-12-04,Visited Website
2703,2922,21,2021-09-19,Visited Website
2704,641,21,2021-09-16,Purchased
2705,2842,19,2020-12-12,Purchased
2706,2712,35,2020-04-30,Clicked
2707,1555,60,2022-02-26,Ignored
2708,304,56,2022-12-30,Visited Website
2709,236,30,2022-07-20,Clicked
2710,617,44,2020-10-11,Purchased
2711,1769,30,2022-07-07,Purchased
2712,1130,32,2020-11-26,Clicked
2713,1151,28,2020-11-28,Ignored
2714,437,40,2022-04-18,Purchased
2715,1629,27,2022-12-10,Ignored
2716,13,1,2021-07-20,Visited Website
2717,1685,41,2021-07-16,Ignored
2718,3650,19,2020-12-16,Purchased
2719,2445,40,2022-04-23,Purchased
2720,1751,50,2020-10-04,Ignored
2721,3288,54,2020-08-16,Ignored
2722,3056,25,2021-10-27,Purchased
2723,2016,8,2022-11-21,Clicked
2724,655,31,2020-05-06,Clicked
2725,2299,2,2020-06-08,Visited Website
2726,2559,16,2021-09-02,Ignored
2727,3625,20,2021-03-07,Clicked
2728,2322,24,2021-07-11,Clicked
2729,631,45,2022-01-02,Clicked
2730,2878,26,2022-04-20,Ignored
2731,3032,27,2022-12-13,Visited Website
2732,2822,45,2022-01-05,Clicked
2733,3068,2,2020-06-17,Clicked
2734,2454,20,2021-03-20,Clicked
2735,3893,30,2022-07-23,Ignored
2736,1730,36,2021-06-19,Clicked
2737,3319,31,2020-05-08,Purchased
2738,1254,52,2023-02-24,Clicked
2739,3300,3,2021-01-11,Purchased
2740,222,7,2023-01-15,Ignored
2741,2086,51,2022-02-14,Ignored
2742,2454,21,2021-09-24,Ignored
2743,3848,16,2021-08-22,Visited Website
2744,3735,51,2022-01-28,Ignored
2745,1124,52,2023-02-28,Purchased
2746,795,21,2021-09-17,Clicked
2747,228,51,2022-02-15,Visited Website
2748,298,8,2022-11-13,Purchased
2749,3176,57,2021-10-31,Purchased
2750,878,48,2022-06-22,Purchased
2751,989,35,2020-05-16,Ignored
2752,1211,26,2022-04-18,Visited Website
2753,2710,32,2020-11-30,Visited Website
2754,3837,42,2022-09-18,Purchased
2755,824,10,2022-08-03,Clicked
2756,258,2,2020-06-08,Visited Website
2757,2943,48,2022-07-03,Visited Website
2758,728,55,2021-09-17,Clicked
2759,1976,35,2020-05-15,Visited Website
2760,485,58,2022-12-05,Visited Website
2761,2483,56,2023-01-01,Visited Website
2762,2416,35,2020-05-17,Visited Website
2763,1840,53,2020-10-02,Visited Website
2764,2644,45,2021-12-26,Visited Website
2765,2412,41,2021-07-16,Ignored
2766,2272,40,2022-04-15,Clicked
2767,672,33,2021-07-03,Purchased
2768,1928,17,2022-07-12,Visited Website
2769,2948,17,2022-07-02,Visited Website
2770,3800,55,2021-09-26,Clicked
2771,3434,15,2021-08-21,Purchased
2772,2164,59,2021-12-04,Purchased
2773,2221,47,2020-05-08,Clicked
2774,1588,47,2020-05-09,Purchased
2775,472,36,2021-07-04,Visited Website
2776,1632,43,2021-04-18,Purchased
2777,3289,18,2022-02-26,Clicked
2778,1962,4,2021-08-28,Ignored
2779,3694,1,2021-07-10,Visited Website
2780,3274,33,2021-07-13,Purchased
2781,156,2,2020-06-09,Clicked
2782,2683,34,2020-10-13,Ignored
2783,1683,2,2020-06-01,Ignored
2784,1928,27,2022-12-14,Clicked
2785,980,13,2022-12-12,Ignored
2786,63,50,2020-10-05,Ignored
2787,901,12,2020-05-24,Ignored
2788,1405,34,2020-10-04,Visited Website
2789,3079,22,2022-05-12,Clicked
2790,1685,54,2020-08-20,Visited Website
2791,2494,25,2021-10-24,Purchased
2792,2602,26,2022-04-25,Ignored
2793,2645,33,2021-07-11,Clicked
2794,293,52,2023-03-04,Clicked
2795,1130,24,2021-07-07,Visited Website
2796,3173,55,2021-10-04,Visited Website
2797,347,60,2022-02-28,Ignored
2798,783,10,2022-08-01,Clicked
2799,3752,9,2022-05-22,Purchased
2800,2924,30,2022-07-14,Clicked
2801,765,33,2021-07-03,Ignored
2802,115,54,2020-08-21,Visited Website
2803,3129,10,2022-08-12,Ignored
2804,2816,36,2021-06-30,Ignored
2805,996,34,2020-09-29,Purchased
2806,3311,52,2023-02-23,Clicked
2807,390,52,2023-03-03,Ignored
2808,1238,36,2021-06-20,Purchased
2809,2115,23,2022-06-07,Visited Website
2810,2900,15,2021-08-12,Purchased
2811,3955,53,2020-09-27,Clicked
2812,2325,1,2021-07-08,Ignored
2813,593,23,2022-05-29,Ignored
2814,1156,21,2021-09-19,Ignored
2815,1290,23,2022-05-24,Purchased
2816,1021,26,2022-04-24,Purchased
2817,2438,30,2022-07-23,Purchased
2818,1806,33,2021-06-22,Visited Website
2819,3790,44,2020-10-08,Clicked
2820,1063,27,2022-12-18,Ignored
2821,1411,17,2022-07-07,Ignored
2822,160,13,2022-12-02,Clicked
2823,715,60,2022-02-22,Visited Website
2824,3530,13,2022-12-12,Purchased
2825,2996,47,2020-05-19,Ignored
2826,1099,3,2021-01-25,Visited Website
2827,105,33,2021-07-01,Visited Website
2828,1925,45,2022-01-04,Clicked
2829,960,14,2022-07-31,Purchased
2830,2360,9,2022-05-22,Clicked
2831,1172,55,2021-10-12,Visited Website
2832,1510,3,2021-01-12,Clicked
2833,2374,60,2022-02-23,Ignored
2834,1962,40,2022-04-09,Purchased
2835,3367,48,2022-06-24,Visited Website
2836,3465,41,2021-07-16,Ignored
2837,2131,10,2022-08-01,Purchased
2838,671,46,2021-11-17,Clicked
2839,806,19,2020-11-21,Ignored
2840,3352,10,2022-08-10,Ignored
2841,3300,31,2020-05-22,Ignored
2842,1005,22,2022-04-30,Ignored
2843,3768,34,2020-10-08,Purchased
